,title,genres,description,poster,url
36,JoJo's Bizarre Adventure: Battle Tendency,"['Action', 'Adventure', 'Horror', 'Shounen', 'Vampire', 'Supernatural']","In the series' backstory, 102,000 years ago in a place that would be modern-day Mexico, it started with a mysterious but powerful race with incredibly long lifespans and the ability to absorb life forces from plants and animals, although they had the disadvantage of being easily disintegrated if exposed to sunlight and thus lived underground instead. Kars, an underground-dwelling humanoid being known as a Pillar Man, created a stone mask which grants immortality by absorbing life energy to conquer the sun (which kills his kind). However, the stone mask cannot penetrate his head and unlock Kars' true potential. As he tirelessly slaughtered things for blood to activate the stone mask, his tribe begins to fear Kars for his obsession. When his tribe says Kars must be killed, Kars is angered and questions them if they want to conquer the sun. If they objected, Kars would say they will die. As his tribe attempts to kill him, Kars and his companion Esidisi fight back. He slaughtered all but four of the tribe.",https://img.flawlessfiles.com/_r/300x400/100/c3/6c/c36c58895408997c82cb46883bfea0b0/c36c58895408997c82cb46883bfea0b0.jpg,https://aniwatch.to/jojos-bizarre-adventure-battle-tendency-17656
37,Princess Principal: Crown Handler - Chapter 3,"['Action', 'Mystery', 'Historical', 'Sci-Fi']","While the funeral of the assassinated Prince Edward, who was the first in line to succeed the throne, is being held, the nobles of the Kingdom of Albion discuss topics such as whether the second-in-line Princess Mary or the third-in-line Duke of Arkham, Prince Richard, will succeed the throne, and how the Duke of Normandy will act.

The Duke of Arkham asks Princess if she will side with him or the Duke of Normandy. While wishing to change the world so that all people are equal, Princess is shaken by the Duke of Arkham, who is the mastermind behind Edward's assassination. Meanwhile, Ange and Dorothy are given a mission to infiltrate as Mary's maids and investigate the state of the royal family by the Commonwealth's control. Mary is crushed and exhausted due to the pressure of becoming first in line to the throne. As chaos surrounds the succession to the throne, the Duke of Arkham's plot finally begins to unfold.

The darkness writhing in the Kingdom of Albion begins to swallow up Team White Pigeon.",https://img.flawlessfiles.com/_r/300x400/100/ca/63/ca63da969f4cc111cfb6d13efd6a2806/ca63da969f4cc111cfb6d13efd6a2806.jpg,https://aniwatch.to/princess-principal-crown-handler-chapter-3-17647
38,Princess Principal: Crown Handler Movie 2,"['Action', 'Mystery', 'Historical']","Following the attempted assassination of the Queen, manhunts for spies become a frequent occurrence within the Kingdom. In response, Control — the Commonwealth's covert operations group — begins to suspect the presence of a double agent within the Kingdom's royal family. In order to reveal the truth, Control dispatches spy ring “Team White Pigeon.” But danger lurks around every corner, and when you don't know who you can trust, being a spy has never been more perilous for Ange and the rest of Team White Pigeon.",https://img.flawlessfiles.com/_r/300x400/100/64/3b/643b28b490ca78e91b2a9ec0c2741d96/643b28b490ca78e91b2a9ec0c2741d96.jpg,https://aniwatch.to/princess-principal-crown-handler-movie-2-17644
39,Gundam: G no Reconguista Movie III - Uchuu kara no Isan,"['Action', 'Mecha', 'Sci-Fi', 'Space']",The third film in the five-part Gundam: G no Reconguista Movie series set to be released in 2021.,https://img.flawlessfiles.com/_r/300x400/100/d8/b0/d8b01e436ee131bd41c4e23e8a2e0b6f/d8b01e436ee131bd41c4e23e8a2e0b6f.jpg,https://aniwatch.to/gundam-g-no-reconguista-movie-iii-uchuu-kara-no-isan-17592
40,SANTA COMPANY ~Midsummer Merry Christmas~,['Fantasy'],"Santa Company is an original work brought to life by Kenji Itoso. A short animation was released in 2014 after a successful crowdfunding campaign, followed by a feature-length version released in Japan in 2019. This work is a spin-off featuring some of the same characters.

Upon their visit to a tropical island just below the equator, Mint and co. from Santa Company find themselves confronted with a mountain of ocean debris. Small acts of carelessness upon carelessness have, quite literally, piled up into a big problem—just what have Mint and the others gotten themselves into...? A splendid, yet strange, secret Christmas story.

(Source: Official Site)",https://img.flawlessfiles.com/_r/300x400/100/25/3f/253fed8c3168f1ce60ccd797784e8bec/253fed8c3168f1ce60ccd797784e8bec.jpg,https://aniwatch.to/santa-company-midsummer-merry-christmas-17520
41,Summer Ghost,['Supernatural'],"Have you heard of Summer Ghosts?"" Tomoya, Aoi, and Ryo are high school students who met through the Internet. The urban legend of the Summer Ghost is that it is a ghost of a young woman who appears when fireworks are lit. Tomoya is unable to step out into the life he wants. Aoi is unable to find her place in the world. Ryo's bright future is suddenly closed to him. Each of them has their own reasons for meeting the Summer Ghost. On a summer night when life and death intersect, where will each of their thoughts go to?",https://img.flawlessfiles.com/_r/300x400/100/e0/cb/e0cb57ea88b1ca7ee1fd7718cea94207/e0cb57ea88b1ca7ee1fd7718cea94207.jpg,https://aniwatch.to/summer-ghost-17477
42,Fortune Favors Lady Nikuko,['Drama'],"Kikuko Misuji, more often called ""Nikuko-chan,"" is known by everyone in her small northern town as the happy fat lady at the grill. Having lived arduously traveling from man to man and town to town for the bulk of her life, Nikuko-chan finally seems to have settled down on a houseboat docked in the bay with her daughter—also named Kikuko.

Together, the pair does their best to find their place in the world. For the bold and brash Nikuko-chan, her spirited behavior easily guides her toward the earnest goal. However, for the quiet and reserved Kikuko, who is often embarrassed by her mother's antics, each day can be just as uninspiring as the last. From middle school drama to solving the mystery of her strange classmate Ninomiya, Kikuko's adolescence is full of many twists and turns.",https://img.flawlessfiles.com/_r/300x400/100/cd/65/cd658234aaa9cebff001135022aa9d61/cd658234aaa9cebff001135022aa9d61.jpg,https://aniwatch.to/fortune-favors-lady-nikuko-17447
43,The Seven Deadly Sins the Movie 2: Cursed by Light,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']","""With the help of the ""Dragon Sin of Wrath"" Meliodas and the worst rebels in history, the Seven Deadly Sins, the ""Holy War"", in which four races, including Humans, Goddesses, Fairies and Giants fought against the Demons, is finally over. At the cost of the ""Lion Sin of Pride"" Escanor's life, the Demon King was defeated and the world regained peace. After that, each of the Sins take their own path; the first being the ""Boar Sin of Gluttony"" Merlin, who works together with King Arthur aiming to create a new kingdom.""

""Meliodas was traveling with Princess Elizabeth to a place of memories. Along the way, by chance he reunites with his younger brother, Zeldris. Meanwhile, the wedding of Harlequin, the ""Bear Sin of Sloth"", and Diane, the ""Serpent Sin of Envy"", was about to take place, at a blessed ceremonial hall, with the presence of the ""Fox Sin of Greed"" Ban and the ""Goat Sin of Lust"" Gowther as well. With the advent of Diane in a dress, an eerie sound like the rumbling of the earth began to echo in the brilliant forest.""

""Punish the Seven Deadly Sins that ruined the Holy War and those who contributed to it.""

""Suddenly, an army of Fairies and Giants rushes to the land where peace should have come. Leading the enemy are the once missing ""Second Fairy King"" Dahlia and the ""Giant Master Craftsman"" Dubs. What is the purpose of the strange-eyed invaders...?""

""Everyday life is destroyed by those who desire the chaos of the world. A terrifying conspiracy that threatens all races develops. What is the future ahead of the battle between light and darkness?! Can this cursed world have true peace? The fate of the fragile world is entrusted again to the reunited Seven Deadly Sins.""",https://img.flawlessfiles.com/_r/300x400/100/b2/1e/b21ef620ea4606687bc4215593a28928/b21ef620ea4606687bc4215593a28928.jpg,https://aniwatch.to/the-seven-deadly-sins-the-movie-2-cursed-by-light-17425
44,Kakushigoto: The Movie,"['Comedy', 'Shounen', 'Slice of Life']","Compilation movie of the TV series which includes new scenes that were not adapted in the television anime, and different perspectives.

Kakushi Gotou is a somewhat popular manga artist whose works are known for inappropriate content. Because of this raunchiness, when his daughter Hime was born, he vowed to keep his profession hidden from her, believing that she will be disillusioned if she finds out.

This paranoia-induced belief leads Kakushi into hectic situations. Despite being a single father, he does his best and often resorts to extreme ends just to protect his secret, such as guising as a salaryman every day or holding emergency drills in case Hime somehow finds her way to his workplace.

Kakushigoto tells the story of a father and daughter living side by side, maintaining their peaceful existence as the father attempts to preserve the status quo. However, there is a saying: ""there are no secrets that time cannot reveal."" In time, Hime must learn the reality behind the things she took for granted as she grew up.

[Written by MAL Rewrite]",https://img.flawlessfiles.com/_r/300x400/100/c3/b3/c3b3e2e2ba52831fb1632eadb2e9f899/c3b3e2e2ba52831fb1632eadb2e9f899.jpg,https://aniwatch.to/kakushigoto-the-movie-17401
46,Belle,['Sci-Fi'],"The movie will take place inside the virtual world of ""U"" along with its five billion registered users, focusing on the themes of coming of age, family ties, and the links between our lives.

(Source: MAL News)",https://img.flawlessfiles.com/_r/300x400/100/a1/c5/a1c5753eec61233ead233216bd96cd62/a1c5753eec61233ead233216bd96cd62.jpg,https://aniwatch.to/belle-17395
47,Wataten! An Angel Flew Down to Me,"['Comedy', 'Shoujo Ai', 'Slice of Life']","Hana, Hinata, Noa, Koyori, and Kanon are always good friends. Today, they are having a friendly sweets party at home with Miyako's homemade sweets! The flower-shaped cookies look just like the hair ornaments worn by Hana. The hair ornament was a precious treasure that Hana received from her grandmother when she was little, and everyone was intrigued by the story. And as ""practice for the school trip,"" they decide to go visit Hana's grandmother's house...! The ""first"" outing for everyone is about to begin.",https://img.flawlessfiles.com/_r/300x400/100/94/2f/942fdb7abfeb0f6704b0ff45e7aa3801/942fdb7abfeb0f6704b0ff45e7aa3801.jpg,https://aniwatch.to/wataten-an-angel-flew-down-to-me-17340
48,My Hero Academia the Movie 3: World Heroes' Mission,"['Action', 'Comedy', 'School', 'Shounen', 'Super Power']","In My Hero Academia: World Heroes’ Mission, a mysterious terrorist group called the Humanize are introduced. They strongly believe in the ""Quirk Singularity Doomsday Theory."" The theory states that as future generations continue to be mixed with the Quirk genes, the power it holds will lead to humanity’s demise. Furthermore, Humanize believes that Quirks are a disease, and so, they plan to “cleanse the world” by exterminating anyone who has one.

Humanize planted ""Ideo Trigger Bombs"" in various countries, and these explosives are said to make a Quirk-user lose control of their Quirk, leading to mass destruction. To save and protect everyone, Pro-Heroes from around the world, and the U.A. Academy heroes-in-training, unite to thwart the efforts of the mysterious group.",https://img.flawlessfiles.com/_r/300x400/100/37/0d/370d705e46efcfac81c0f7a7fb54a3be/370d705e46efcfac81c0f7a7fb54a3be.jpg,https://aniwatch.to/my-hero-academia-the-movie-3-world-heroes-mission-17334
49,Hula Fulla Dance,"['Comedy', 'Drama', 'Music', 'Sports', 'Slice of Life']","The story centers on Hiwa Natsunagi, a novice at hula dancing who nevertheless takes a job as a hula dancer at the real life Spa Resort Hawaiians hotel. The film shows the relationships between her and her colleagues.",https://img.flawlessfiles.com/_r/300x400/100/38/c6/38c6b96ac83d7a64d94567cd68bacfbc/38c6b96ac83d7a64d94567cd68bacfbc.jpg,https://aniwatch.to/hula-fulla-dance-17292
51,Belladonna of Sadness,"['Dementia', 'Drama', 'Historical']","The beautiful Jeanne marries a man named Jean, and the happy newlyweds make their way to the Lord's castle with a cow's worth of money for his blessings. However, the demonic Lord is unmoved by their offering, ignoring their desperate, impoverished pleas. The Lord's wife offers an alternative: Jeanne must become the Lord's conquest for the night in a ritual deflowering.

Scarred by the experience, the shaken Jeanne receives no sympathy from her husband. Instead, she is neglected. But as Jeanne drifts off to sleep, she is met by a strange spirit that encourages her to deliver retribution to those who wronged her. And with a mysterious surge of pleasure and an unquenching libido, Jeanne agrees.

Kanashimi no Belladonna is a captivating, psychosexual adventure that tells a story of cunning witchcraft and deceitful superstition in a poor, rural village of medieval France.",https://img.flawlessfiles.com/_r/300x400/100/67/e2/67e2c92a99937aa8b233a7128609e65a/67e2c92a99937aa8b233a7128609e65a.jpg,https://aniwatch.to/belladonna-of-sadness-15909
52,Twittering Birds Never Fly,['Drama'],"Yashiro is the young leader of Shinseikai and the president of the Shinseikai Enterprise, but like so many powerful men, he leads a double life as a deviant and a masochist. Doumeki Chikara comes to work as a bodyguard for him and, although Yashiro had decided that he would never lay a hand on his own men, he finds there's something about Doumeki that he can't resist. Yashiro makes advances toward Doumeki, but Doumeki has mysterious reasons for denying. Yashiro, who abuses his power just to abuse himself, and Doumeki, who faithfully obeys his every command, begin the tumultuous affair of two men with songs in their hearts and no wings to fly.

(Source: Juné)",https://img.flawlessfiles.com/_r/300x400/100/fe/03/fe0342c16d40b14e3370828d1e7bc9da/fe0342c16d40b14e3370828d1e7bc9da.jpg,https://aniwatch.to/twittering-birds-never-fly-15828
53,"Natsume's Book of Friends: ""Ishi Okoshi"" and ""Ayashiki Raihousha""","['Demons', 'Drama', 'Shoujo', 'Slice of Life', 'Supernatural']","The film will be made up of two stories: ""Ishi Okoshi"" and ""Ayashiki Raihousha."" In ""Ishi Okoshi,"" Natsume meets a small youkai called Mitsumi in a forest. Mitsumi is entrusted to wake up the divine youkai ""Iwatetsu"" from its deep slumber. Mitsumi weighs on Natsume's mind, so he sets out to help Mitsumi with his task.

In ""Ayashiki Raihousha,"" a mysterious visitor appears in front of Tanuma. Nearly every day, the visitor visits Tanuma, talks to him a little, and then leaves. Natsume, who knows the visitor is a youkai, worries for Tanuma, but Tanuma enjoys these exchanges with the youkai. The youkai means no harm, but Tanuma's health slowly starts to deteriorate.

(Source: ANN)",https://img.flawlessfiles.com/_r/300x400/100/bf/bf/bfbf68394baa70d2ba46a8e39c2875b3/bfbf68394baa70d2ba46a8e39c2875b3.jpg,https://aniwatch.to/natsumes-book-of-friends-ishi-okoshi-and-ayashiki-raihousha-15824
54,Mobile Suit Gundam: Hathaway's Flash,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Space', 'Military']","—Do you know the Nejen?
If you know it, then I'll take you there—

The year is U.C. 0105. Twelve years have passed since the end of the second Neo Zeon War (Char's Rebellion). Even after ""the Axis Shock,"" which seemed to indicate the future of humanity and the Universal Century, the world is still in a chaotic situation where intermittent military conflicts continue to break out. The Earth Federation government is more corrupt than ever, and its leadership has not only accelerated Earth's pollution, but also implemented an inhuman ""Man Hunting"" policy in which civilians are forcibly exiled to outer space.

The anti-Federation government organization ""Mafty,"" led by someone called ""Mafty Navue Erin,"" has taken a stand against the corruption of the Earth Sphere. Mafty carries out fierce acts of terrorism, assassinating high officials of the Federation government one after another, but it gains a certain level of support from the populace who are growing more opposed to the Federation government.

The person who calls himself ""Mafty"" and leads this organization is Hathaway Noa, the son of Bright Noa, an officer of the Earth Federation Forces who once participated in the One Year War. Hathaway himself joined the forces trying to stop Char’s Rebellion. With firsthand knowledge of the ideals and ideologies of Amuro Ray and Char Aznable, he has become a warrior following in their footsteps, and plans to clear a path forward through armed resistance. His destiny, however, is drastically altered as he encounters the Federation Forces officer Kenneth Sleg and a mysterious young beauty named Gigi Andalucia.

(Source: Gundam.info)",https://img.flawlessfiles.com/_r/300x400/100/f0/e1/f0e1d7ae92cdd1c2535d6c4a0fca342d/f0e1d7ae92cdd1c2535d6c4a0fca342d.jpg,https://aniwatch.to/mobile-suit-gundam-hathaways-flash-15811
